SeaHeat-Monthly-RCP45long-RCP45-monthly-timmax;BOTTOMTEMPERATURE;2;BOTTOMTEMPERATURE;666;1;1;000000;1;1;1;0;E;;;;
SeaHeat-Monthly-RCP45long-RCP45-monthly-timmax;FMI-0;2;FMI-0;666;1;0;000000;1;1;1;0;D;;;;
SeaHeat-Monthly-RCP45long-RCP45-monthly-timmax;MONTHLY_SO;2;MONTHLY_SO;666;1;2;000001;1;1;1;0;E;;;;
SeaHeat-Monthly-RCP45long-RCP45-monthly-timmax;MONTHLY_SO;2;MONTHLY_SO;666;1;2;000002;1;1;1;0;D;;;;
SeaHeat-Monthly-RCP45long-RCP45-monthly-timmax;MONTHLY_SO;2;MONTHLY_SO;666;1;2;000003;1;1;1;0;D;;;;
SeaHeat-Monthly-RCP45long-RCP45-monthly-timmax;MONTHLY_SO;2;MONTHLY_SO;666;1;2;000004;1;1;1;0;D;;;;
SeaHeat-Monthly-RCP45long-RCP45-monthly-timmax;MONTHLY_SO;2;MONTHLY_SO;666;1;2;000005;1;1;1;0;D;;;;
SeaHeat-Monthly-RCP45long-RCP45-monthly-timmax;MONTHLY_SO;2;MONTHLY_SO;666;1;2;000006;1;1;1;0;D;;;;
SeaHeat-Monthly-RCP45long-RCP45-monthly-timmax;MONTHLY_SO;2;MONTHLY_SO;666;1;2;000007;1;1;1;0;D;;;;
SeaHeat-Monthly-RCP45long-RCP45-monthly-timmax;MONTHLY_SO;2;MONTHLY_SO;666;1;2;000008;1;1;1;0;D;;;;
SeaHeat-Monthly-RCP45long-RCP45-monthly-timmax;MONTHLY_SO;2;MONTHLY_SO;666;1;2;000009;1;1;1;0;D;;;;
SeaHeat-Monthly-RCP45long-RCP45-monthly-timmax;MONTHLY_SO;2;MONTHLY_SO;666;1;2;000011;1;1;1;0;D;;;;
SeaHeat-Monthly-RCP45long-RCP45-monthly-timmax;MONTHLY_SO;2;MONTHLY_SO;666;1;2;000012;1;1;1;0;D;;;;
SeaHeat-Monthly-RCP45long-RCP45-monthly-timmax;MONTHLY_SO;2;MONTHLY_SO;666;1;2;000014;1;1;1;0;D;;;;
SeaHeat-Monthly-RCP45long-RCP45-monthly-timmax;MONTHLY_SO;2;MONTHLY_SO;666;1;2;000016;1;1;1;0;D;;;;
SeaHeat-Monthly-RCP45long-RCP45-monthly-timmax;MONTHLY_SO;2;MONTHLY_SO;666;1;2;000018;1;1;1;0;D;;;;
SeaHeat-Monthly-RCP45long-RCP45-monthly-timmax;MONTHLY_SO;2;MONTHLY_SO;666;1;2;000020;1;1;1;0;D;;;;
SeaHeat-Monthly-RCP45long-RCP45-monthly-timmax;MONTHLY_SO;2;MONTHLY_SO;666;1;2;000022;1;1;1;0;D;;;;
SeaHeat-Monthly-RCP45long-RCP45-monthly-timmax;MONTHLY_SO;2;MONTHLY_SO;666;1;2;000025;1;1;1;0;D;;;;
SeaHeat-Monthly-RCP45long-RCP45-monthly-timmax;MONTHLY_SO;2;MONTHLY_SO;666;1;2;000028;1;1;1;0;D;;;;
SeaHeat-Monthly-RCP45long-RCP45-monthly-timmax;MONTHLY_SO;2;MONTHLY_SO;666;1;2;000032;1;1;1;0;D;;;;
SeaHeat-Monthly-RCP45long-RCP45-monthly-timmax;MONTHLY_SO;2;MONTHLY_SO;666;1;2;000036;1;1;1;0;D;;;;
SeaHeat-Monthly-RCP45long-RCP45-monthly-timmax;MONTHLY_SO;2;MONTHLY_SO;666;1;2;000041;1;1;1;0;D;;;;
SeaHeat-Monthly-RCP45long-RCP45-monthly-timmax;MONTHLY_SO;2;MONTHLY_SO;666;1;2;000047;1;1;1;0;D;;;;
SeaHeat-Monthly-RCP45long-RCP45-monthly-timmax;MONTHLY_SO;2;MONTHLY_SO;666;1;2;000054;1;1;1;0;D;;;;
SeaHeat-Monthly-RCP45long-RCP45-monthly-timmax;MONTHLY_SO;2;MONTHLY_SO;666;1;2;000061;1;1;1;0;D;;;;
SeaHeat-Monthly-RCP45long-RCP45-monthly-timmax;MONTHLY_SO;2;MONTHLY_SO;666;1;2;000070;1;1;1;0;D;;;;
SeaHeat-Monthly-RCP45long-RCP45-monthly-timmax;MONTHLY_SO;2;MONTHLY_SO;666;1;2;000080;1;1;1;0;D;;;;
SeaHeat-Monthly-RCP45long-RCP45-monthly-timmax;MONTHLY_SO;2;MONTHLY_SO;666;1;2;000091;1;1;1;0;D;;;;
SeaHeat-Monthly-RCP45long-RCP45-monthly-timmax;MONTHLY_SO;2;MONTHLY_SO;666;1;2;000104;1;1;1;0;D;;;;
